calc_time,symbol,base_asset,quote_asset,index_value
1759383170001,BTCBVOLUSDT,BTCBVOL,USDT,39.2895
1759383171000,BTCBVOLUSDT,BTCBVOL,USDT,39.2896
1759383172000,BTCBVOLUSDT,BTCBVOL,USDT,39.2896
1759383173000,BTCBVOLUSDT,BTCBVOL,USDT,39.2897
1759383174000,BTCBVOLUSDT,BTCBVOL,USDT,39.2898
1759383175006,BTCBVOLUSDT,BTCBVOL,USDT,39.2898
1759383176000,BTCBVOLUSDT,BTCBVOL,USDT,39.2899
1759383177002,BTCBVOLUSDT,BTCBVOL,USDT,39.2900
1759383178000,BTCBVOLUSDT,BTCBVOL,USDT,39.2900
1759383179002,BTCBVOLUSDT,BTCBVOL,USDT,39.2901
1759383180000,BTCBVOLUSDT,BTCBVOL,USDT,39.2902
1759383181001,BTCBVOLUSDT,BTCBVOL,USDT,39.2902
1759383182000,BTCBVOLUSDT,BTCBVOL,USDT,39.2903
1759383183000,BTCBVOLUSDT,BTCBVOL,USDT,39.2903
1759383184006,BTCBVOLUSDT,BTCBVOL,USDT,39.2903
1759383185000,BTCBVOLUSDT,BTCBVOL,USDT,39.2903
1759383186002,BTCBVOLUSDT,BTCBVOL,USDT,39.2903
1759383187000,BTCBVOLUSDT,BTCBVOL,USDT,39.2903
1759383188001,BTCBVOLUSDT,BTCBVOL,USDT,39.2904
1759383189007,BTCBVOLUSDT,BTCBVOL,USDT,39.2904
1759383190000,BTCBVOLUSDT,BTCBVOL,USDT,39.2905
1759383191002,BTCBVOLUSDT,BTCBVOL,USDT,39.2905
1759383192000,BTCBVOLUSDT,BTCBVOL,USDT,39.2905
1759383193002,BTCBVOLUSDT,BTCBVOL,USDT,39.2906
1759383194003,BTCBVOLUSDT,BTCBVOL,USDT,39.2906
1759383195000,BTCBVOLUSDT,BTCBVOL,USDT,39.2907
1759383196000,BTCBVOLUSDT,BTCBVOL,USDT,39.2908
1759383197002,BTCBVOLUSDT,BTCBVOL,USDT,39.2908
1759383198002,BTCBVOLUSDT,BTCBVOL,USDT,39.2909
1759383199003,BTCBVOLUSDT,BTCBVOL,USDT,39.2910
1759383200000,BTCBVOLUSDT,BTCBVOL,USDT,39.2910
1759383201002,BTCBVOLUSDT,BTCBVOL,USDT,39.2910
1759383202001,BTCBVOLUSDT,BTCBVOL,USDT,39.2910
1759383203003,BTCBVOLUSDT,BTCBVOL,USDT,39.2909
1759383204001,BTCBVOLUSDT,BTCBVOL,USDT,39.2909
1759383205002,BTCBVOLUSDT,BTCBVOL,USDT,39.2909
1759383206004,BTCBVOLUSDT,BTCBVOL,USDT,39.2908
1759383207002,BTCBVOLUSDT,BTCBVOL,USDT,39.2908
1759383208000,BTCBVOLUSDT,BTCBVOL,USDT,39.2908
1759383209000,BTCBVOLUSDT,BTCBVOL,USDT,39.2907
1759383210000,BTCBVOLUSDT,BTCBVOL,USDT,39.2907
1759383211006,BTCBVOLUSDT,BTCBVOL,USDT,39.2907
1759383212005,BTCBVOLUSDT,BTCBVOL,USDT,39.2906
1759383213004,BTCBVOLUSDT,BTCBVOL,USDT,39.2906
1759383214001,BTCBVOLUSDT,BTCBVOL,USDT,39.2906
1759383215000,BTCBVOLUSDT,BTCBVOL,USDT,39.2905
1759383216000,BTCBVOLUSDT,BTCBVOL,USDT,39.2905
1759383217000,BTCBVOLUSDT,BTCBVOL,USDT,39.2904
1759383218001,BTCBVOLUSDT,BTCBVOL,USDT,39.2904
1759383219000,BTCBVOLUSDT,BTCBVOL,USDT,39.2904
1759383220006,BTCBVOLUSDT,BTCBVOL,USDT,39.2903
1759383221001,BTCBVOLUSDT,BTCBVOL,USDT,39.2903
1759383222000,BTCBVOLUSDT,BTCBVOL,USDT,39.2903
1759383223000,BTCBVOLUSDT,BTCBVOL,USDT,39.2902
1759383224000,BTCBVOLUSDT,BTCBVOL,USDT,39.2902
1759383225000,BTCBVOLUSDT,BTCBVOL,USDT,39.2902
1759383226000,BTCBVOLUSDT,BTCBVOL,USDT,39.2901
1759383227000,BTCBVOLUSDT,BTCBVOL,USDT,39.2900
1759383228001,BTCBVOLUSDT,BTCBVOL,USDT,39.2900
1759383229000,BTCBVOLUSDT,BTCBVOL,USDT,39.2899
1759383230000,BTCBVOLUSDT,BTCBVOL,USDT,39.2898
1759383231004,BTCBVOLUSDT,BTCBVOL,USDT,39.2958
1759383232006,BTCBVOLUSDT,BTCBVOL,USDT,39.2956
1759383233003,BTCBVOLUSDT,BTCBVOL,USDT,39.2955
1759383234005,BTCBVOLUSDT,BTCBVOL,USDT,39.2954
1759383235003,BTCBVOLUSDT,BTCBVOL,USDT,39.2954
1759383236001,BTCBVOLUSDT,BTCBVOL,USDT,39.2953
1759383237000,BTCBVOLUSDT,BTCBVOL,USDT,39.2952
1759383238003,BTCBVOLUSDT,BTCBVOL,USDT,39.2951
1759383239001,BTCBVOLUSDT,BTCBVOL,USDT,39.2950
1759383240001,BTCBVOLUSDT,BTCBVOL,USDT,39.2948
1759383241000,BTCBVOLUSDT,BTCBVOL,USDT,39.2947
1759383242000,BTCBVOLUSDT,BTCBVOL,USDT,39.2946
1759383243000,BTCBVOLUSDT,BTCBVOL,USDT,39.2944
1759383244001,BTCBVOLUSDT,BTCBVOL,USDT,39.2943
1759383245004,BTCBVOLUSDT,BTCBVOL,USDT,39.2942
1759383246000,BTCBVOLUSDT,BTCBVOL,USDT,39.2941
1759383247003,BTCBVOLUSDT,BTCBVOL,USDT,39.2939
1759383248002,BTCBVOLUSDT,BTCBVOL,USDT,39.2938
1759383249000,BTCBVOLUSDT,BTCBVOL,USDT,39.2937
1759383250008,BTCBVOLUSDT,BTCBVOL,USDT,39.2935
1759383251000,BTCBVOLUSDT,BTCBVOL,USDT,39.2935
1759383252000,BTCBVOLUSDT,BTCBVOL,USDT,39.2934
1759383253002,BTCBVOLUSDT,BTCBVOL,USDT,39.2933
1759383254000,BTCBVOLUSDT,BTCBVOL,USDT,39.2933
1759383255000,BTCBVOLUSDT,BTCBVOL,USDT,39.2933
1759383256007,BTCBVOLUSDT,BTCBVOL,USDT,39.2932
1759383257000,BTCBVOLUSDT,BTCBVOL,USDT,39.2932
1759383258000,BTCBVOLUSDT,BTCBVOL,USDT,39.2931
1759383259007,BTCBVOLUSDT,BTCBVOL,USDT,39.2931
1759383260003,BTCBVOLUSDT,BTCBVOL,USDT,39.2930
1759383261002,BTCBVOLUSDT,BTCBVOL,USDT,39.2930
1759383262006,BTCBVOLUSDT,BTCBVOL,USDT,39.2929
1759383263000,BTCBVOLUSDT,BTCBVOL,USDT,39.2928
1759383264000,BTCBVOLUSDT,BTCBVOL,USDT,39.2928
1759383265002,BTCBVOLUSDT,BTCBVOL,USDT,39.2927
1759383266003,BTCBVOLUSDT,BTCBVOL,USDT,39.2927
1759383267007,BTCBVOLUSDT,BTCBVOL,USDT,39.2926
1759383268001,BTCBVOLUSDT,BTCBVOL,USDT,39.2926
1759383269000,BTCBVOLUSDT,BTCBVOL,USDT,39.2924
1759383270000,BTCBVOLUSDT,BTCBVOL,USDT,39.2923
1759383271000,BTCBVOLUSDT,BTCBVOL,USDT,39.2921
1759383272000,BTCBVOLUSDT,BTCBVOL,USDT,39.2920
1759383273006,BTCBVOLUSDT,BTCBVOL,USDT,39.2918
1759383274001,BTCBVOLUSDT,BTCBVOL,USDT,39.2917
1759383275000,BTCBVOLUSDT,BTCBVOL,USDT,39.2914
1759383276000,BTCBVOLUSDT,BTCBVOL,USDT,39.2912
1759383277005,BTCBVOLUSDT,BTCBVOL,USDT,39.2910
1759383278000,BTCBVOLUSDT,BTCBVOL,USDT,39.2909
1759383279000,BTCBVOLUSDT,BTCBVOL,USDT,39.2908
1759383280000,BTCBVOLUSDT,BTCBVOL,USDT,39.2964
1759383281000,BTCBVOLUSDT,BTCBVOL,USDT,39.2962
1759383282001,BTCBVOLUSDT,BTCBVOL,USDT,39.2960
1759383283002,BTCBVOLUSDT,BTCBVOL,USDT,39.2959
1759383284000,BTCBVOLUSDT,BTCBVOL,USDT,39.2957
1759383285004,BTCBVOLUSDT,BTCBVOL,USDT,39.2956
1759383286004,BTCBVOLUSDT,BTCBVOL,USDT,39.2954
1759383287001,BTCBVOLUSDT,BTCBVOL,USDT,39.2953
1759383288005,BTCBVOLUSDT,BTCBVOL,USDT,39.2953
1759383289000,BTCBVOLUSDT,BTCBVOL,USDT,39.2952
1759383290001,BTCBVOLUSDT,BTCBVOL,USDT,39.2951
1759383291000,BTCBVOLUSDT,BTCBVOL,USDT,39.2950
1759383292003,BTCBVOLUSDT,BTCBVOL,USDT,39.2950
1759383293001,BTCBVOLUSDT,BTCBVOL,USDT,39.2949
1759383294000,BTCBVOLUSDT,BTCBVOL,USDT,39.2948
1759383295000,BTCBVOLUSDT,BTCBVOL,USDT,39.2947
1759383296000,BTCBVOLUSDT,BTCBVOL,USDT,39.2946
1759383297004,BTCBVOLUSDT,BTCBVOL,USDT,39.2946
1759383298000,BTCBVOLUSDT,BTCBVOL,USDT,39.2945
1759383299006,BTCBVOLUSDT,BTCBVOL,USDT,39.2944
1759383300004,BTCBVOLUSDT,BTCBVOL,USDT,39.2943
1759383301002,BTCBVOLUSDT,BTCBVOL,USDT,39.2943
1759383302000,BTCBVOLUSDT,BTCBVOL,USDT,39.2942
1759383303000,BTCBVOLUSDT,BTCBVOL,USDT,39.2941
1759383304000,BTCBVOLUSDT,BTCBVOL,USDT,39.2940
1759383305000,BTCBVOLUSDT,BTCBVOL,USDT,39.2940
1759383306001,BTCBVOLUSDT,BTCBVOL,USDT,39.2940
1759383307003,BTCBVOLUSDT,BTCBVOL,USDT,39.2940
1759383308004,BTCBVOLUSDT,BTCBVOL,USDT,39.2940
1759383309002,BTCBVOLUSDT,BTCBVOL,USDT,39.2939
1759383310001,BTCBVOLUSDT,BTCBVOL,USDT,39.2939
1759383311000,BTCBVOLUSDT,BTCBVOL,USDT,39.2938
1759383312000,BTCBVOLUSDT,BTCBVOL,USDT,39.2938
1759383313000,BTCBVOLUSDT,BTCBVOL,USDT,39.2937
1759383314000,BTCBVOLUSDT,BTCBVOL,USDT,39.2936
1759383315001,BTCBVOLUSDT,BTCBVOL,USDT,39.2935
1759383316000,BTCBVOLUSDT,BTCBVOL,USDT,39.2935
1759383317001,BTCBVOLUSDT,BTCBVOL,USDT,39.2934
1759383318000,BTCBVOLUSDT,BTCBVOL,USDT,39.2933
1759383319001,BTCBVOLUSDT,BTCBVOL,USDT,39.2932
1759383320000,BTCBVOLUSDT,BTCBVOL,USDT,39.2931
1759383321001,BTCBVOLUSDT,BTCBVOL,USDT,39.2931
1759383322003,BTCBVOLUSDT,BTCBVOL,USDT,39.2930
1759383323000,BTCBVOLUSDT,BTCBVOL,USDT,39.2929
1759383324003,BTCBVOLUSDT,BTCBVOL,USDT,39.2928
1759383325003,BTCBVOLUSDT,BTCBVOL,USDT,39.2927
1759383326000,BTCBVOLUSDT,BTCBVOL,USDT,39.2927
1759383327000,BTCBVOLUSDT,BTCBVOL,USDT,39.2926
1759383328003,BTCBVOLUSDT,BTCBVOL,USDT,39.2926
1759383329002,BTCBVOLUSDT,BTCBVOL,USDT,39.2925
1759383330002,BTCBVOLUSDT,BTCBVOL,USDT,39.2925
1759383331000,BTCBVOLUSDT,BTCBVOL,USDT,39.2925
1759383332000,BTCBVOLUSDT,BTCBVOL,USDT,39.2924
1759383333001,BTCBVOLUSDT,BTCBVOL,USDT,39.2923
1759383334000,BTCBVOLUSDT,BTCBVOL,USDT,39.2923
1759383335000,BTCBVOLUSDT,BTCBVOL,USDT,39.2922
1759383336003,BTCBVOLUSDT,BTCBVOL,USDT,39.2922
1759383337000,BTCBVOLUSDT,BTCBVOL,USDT,39.2921
1759383338001,BTCBVOLUSDT,BTCBVOL,USDT,39.2920
1759383339000,BTCBVOLUSDT,BTCBVOL,USDT,39.2920
1759383340008,BTCBVOLUSDT,BTCBVOL,USDT,39.2919
1759383341006,BTCBVOLUSDT,BTCBVOL,USDT,39.2918
1759383342000,BTCBVOLUSDT,BTCBVOL,USDT,39.2918
1759383343002,BTCBVOLUSDT,BTCBVOL,USDT,39.2917
1759383344001,BTCBVOLUSDT,BTCBVOL,USDT,39.2916
1759383345001,BTCBVOLUSDT,BTCBVOL,USDT,39.2915
1759383346000,BTCBVOLUSDT,BTCBVOL,USDT,39.2914
1759383347000,BTCBVOLUSDT,BTCBVOL,USDT,39.2914
1759383348007,BTCBVOLUSDT,BTCBVOL,USDT,39.2913
1759383349005,BTCBVOLUSDT,BTCBVOL,USDT,39.2912
1759383350000,BTCBVOLUSDT,BTCBVOL,USDT,39.2911
1759383351001,BTCBVOLUSDT,BTCBVOL,USDT,39.2910
1759383352000,BTCBVOLUSDT,BTCBVOL,USDT,39.2910
1759383353003,BTCBVOLUSDT,BTCBVOL,USDT,39.2909
1759383354008,BTCBVOLUSDT,BTCBVOL,USDT,39.2908
1759383355000,BTCBVOLUSDT,BTCBVOL,USDT,39.2907
1759383356002,BTCBVOLUSDT,BTCBVOL,USDT,39.2907
1759383357000,BTCBVOLUSDT,BTCBVOL,USDT,39.2906
1759383358000,BTCBVOLUSDT,BTCBVOL,USDT,39.2905
1759383359000,BTCBVOLUSDT,BTCBVOL,USDT,39.2904
1759383360000,BTCBVOLUSDT,BTCBVOL,USDT,39.2904
1759383361003,BTCBVOLUSDT,BTCBVOL,USDT,39.2903
1759383362000,BTCBVOLUSDT,BTCBVOL,USDT,39.2902
1759383363002,BTCBVOLUSDT,BTCBVOL,USDT,39.2902
1759383364001,BTCBVOLUSDT,BTCBVOL,USDT,39.2901
1759383365000,BTCBVOLUSDT,BTCBVOL,USDT,39.2900
1759383366001,BTCBVOLUSDT,BTCBVOL,USDT,39.2900
1759383367004,BTCBVOLUSDT,BTCBVOL,USDT,39.2899
1759383368000,BTCBVOLUSDT,BTCBVOL,USDT,39.2898
1759383369000,BTCBVOLUSDT,BTCBVOL,USDT,39.2897
1759383370000,BTCBVOLUSDT,BTCBVOL,USDT,39.2897
1759383371002,BTCBVOLUSDT,BTCBVOL,USDT,39.2896
1759383372001,BTCBVOLUSDT,BTCBVOL,USDT,39.2896
1759383373001,BTCBVOLUSDT,BTCBVOL,USDT,39.2895
1759383374001,BTCBVOLUSDT,BTCBVOL,USDT,39.2895
1759383375008,BTCBVOLUSDT,BTCBVOL,USDT,39.2895
1759383376000,BTCBVOLUSDT,BTCBVOL,USDT,39.2894
1759383377002,BTCBVOLUSDT,BTCBVOL,USDT,39.2894
1759383378005,BTCBVOLUSDT,BTCBVOL,USDT,39.2893
1759383379001,BTCBVOLUSDT,BTCBVOL,USDT,39.2893
1759383380002,BTCBVOLUSDT,BTCBVOL,USDT,39.2893
1759383381000,BTCBVOLUSDT,BTCBVOL,USDT,39.2892
1759383382000,BTCBVOLUSDT,BTCBVOL,USDT,39.2892
1759383383000,BTCBVOLUSDT,BTCBVOL,USDT,39.2892
1759383384004,BTCBVOLUSDT,BTCBVOL,USDT,39.2891
1759383385000,BTCBVOLUSDT,BTCBVOL,USDT,39.2891
1759383386001,BTCBVOLUSDT,BTCBVOL,USDT,39.2890
1759383387000,BTCBVOLUSDT,BTCBVOL,USDT,39.2890
1759383388002,BTCBVOLUSDT,BTCBVOL,USDT,39.2890
1759383389000,BTCBVOLUSDT,BTCBVOL,USDT,39.2889
1759383390001,BTCBVOLUSDT,BTCBVOL,USDT,39.2889
1759383391000,BTCBVOLUSDT,BTCBVOL,USDT,39.2889
1759383392000,BTCBVOLUSDT,BTCBVOL,USDT,39.2888
1759383393000,BTCBVOLUSDT,BTCBVOL,USDT,39.2888
1759383394002,BTCBVOLUSDT,BTCBVOL,USDT,39.2888
1759383395004,BTCBVOLUSDT,BTCBVOL,USDT,39.2887
1759383396000,BTCBVOLUSDT,BTCBVOL,USDT,39.2887
1759383397004,BTCBVOLUSDT,BTCBVOL,USDT,39.2886
1759383398000,BTCBVOLUSDT,BTCBVOL,USDT,39.2886
1759383399003,BTCBVOLUSDT,BTCBVOL,USDT,39.2886
1759383400004,BTCBVOLUSDT,BTCBVOL,USDT,39.2885
1759383401005,BTCBVOLUSDT,BTCBVOL,USDT,39.2885
1759383402000,BTCBVOLUSDT,BTCBVOL,USDT,39.2885
1759383403000,BTCBVOLUSDT,BTCBVOL,USDT,39.2884
1759383404002,BTCBVOLUSDT,BTCBVOL,USDT,39.2884
1759383405002,BTCBVOLUSDT,BTCBVOL,USDT,39.2884
1759383406001,BTCBVOLUSDT,BTCBVOL,USDT,39.2883
1759383407001,BTCBVOLUSDT,BTCBVOL,USDT,39.2883
1759383408000,BTCBVOLUSDT,BTCBVOL,USDT,39.2883
1759383409000,BTCBVOLUSDT,BTCBVOL,USDT,39.2882
1759383410000,BTCBVOLUSDT,BTCBVOL,USDT,39.2882
1759383411000,BTCBVOLUSDT,BTCBVOL,USDT,39.2882
1759383412000,BTCBVOLUSDT,BTCBVOL,USDT,39.2881
1759383413003,BTCBVOLUSDT,BTCBVOL,USDT,39.2881
1759383414004,BTCBVOLUSDT,BTCBVOL,USDT,39.2881
1759383415005,BTCBVOLUSDT,BTCBVOL,USDT,39.2880
1759383416004,BTCBVOLUSDT,BTCBVOL,USDT,39.2880
1759383417000,BTCBVOLUSDT,BTCBVOL,USDT,39.2880
1759383418000,BTCBVOLUSDT,BTCBVOL,USDT,39.2880
1759383419000,BTCBVOLUSDT,BTCBVOL,USDT,39.2879
1759383420002,BTCBVOLUSDT,BTCBVOL,USDT,39.2879
1759383421000,BTCBVOLUSDT,BTCBVOL,USDT,39.2878
1759383422000,BTCBVOLUSDT,BTCBVOL,USDT,39.2878
1759383423000,BTCBVOLUSDT,BTCBVOL,USDT,39.2878
1759383424001,BTCBVOLUSDT,BTCBVOL,USDT,39.2877
1759383425000,BTCBVOLUSDT,BTCBVOL,USDT,39.2877
1759383426000,BTCBVOLUSDT,BTCBVOL,USDT,39.2876
1759383427000,BTCBVOLUSDT,BTCBVOL,USDT,39.2876
1759383428001,BTCBVOLUSDT,BTCBVOL,USDT,39.2875
1759383429000,BTCBVOLUSDT,BTCBVOL,USDT,39.2875
1759383430000,BTCBVOLUSDT,BTCBVOL,USDT,39.2875
1759383431000,BTCBVOLUSDT,BTCBVOL,USDT,39.2874
1759383432000,BTCBVOLUSDT,BTCBVOL,USDT,39.2874
1759383433001,BTCBVOLUSDT,BTCBVOL,USDT,39.2873
1759383434001,BTCBVOLUSDT,BTCBVOL,USDT,39.2872
1759383435005,BTCBVOLUSDT,BTCBVOL,USDT,39.2872
1759383436000,BTCBVOLUSDT,BTCBVOL,USDT,39.2871
1759383437003,BTCBVOLUSDT,BTCBVOL,USDT,39.2871
1759383438000,BTCBVOLUSDT,BTCBVOL,USDT,39.2870
1759383439005,BTCBVOLUSDT,BTCBVOL,USDT,39.2869
1759383440001,BTCBVOLUSDT,BTCBVOL,USDT,39.2869
1759383441001,BTCBVOLUSDT,BTCBVOL,USDT,39.2868
1759383442000,BTCBVOLUSDT,BTCBVOL,USDT,39.2868
1759383443004,BTCBVOLUSDT,BTCBVOL,USDT,39.2867
1759383444001,BTCBVOLUSDT,BTCBVOL,USDT,39.2866
1759383445006,BTCBVOLUSDT,BTCBVOL,USDT,39.2866
1759383446003,BTCBVOLUSDT,BTCBVOL,USDT,39.2865
1759383447000,BTCBVOLUSDT,BTCBVOL,USDT,39.2865
1759383448004,BTCBVOLUSDT,BTCBVOL,USDT,39.2864
1759383449000,BTCBVOLUSDT,BTCBVOL,USDT,39.2864
1759383450000,BTCBVOLUSDT,BTCBVOL,USDT,39.2863
1759383451001,BTCBVOLUSDT,BTCBVOL,USDT,39.2863
1759383452000,BTCBVOLUSDT,BTCBVOL,USDT,39.2862
1759383453003,BTCBVOLUSDT,BTCBVOL,USDT,39.2861
1759383454000,BTCBVOLUSDT,BTCBVOL,USDT,39.2861
1759383455000,BTCBVOLUSDT,BTCBVOL,USDT,39.2860
1759383456005,BTCBVOLUSDT,BTCBVOL,USDT,39.2860
1759383457000,BTCBVOLUSDT,BTCBVOL,USDT,39.2859
1759383458000,BTCBVOLUSDT,BTCBVOL,USDT,39.2858
1759383459007,BTCBVOLUSDT,BTCBVOL,USDT,39.2857
1759383460000,BTCBVOLUSDT,BTCBVOL,USDT,39.2856
1759383461001,BTCBVOLUSDT,BTCBVOL,USDT,39.2855
1759383462000,BTCBVOLUSDT,BTCBVOL,USDT,39.2854
1759383463002,BTCBVOLUSDT,BTCBVOL,USDT,39.2853
1759383464000,BTCBVOLUSDT,BTCBVOL,USDT,39.2852
1759383465005,BTCBVOLUSDT,BTCBVOL,USDT,39.2850
1759383466000,BTCBVOLUSDT,BTCBVOL,USDT,39.2849
1759383467000,BTCBVOLUSDT,BTCBVOL,USDT,39.2848
1759383468000,BTCBVOLUSDT,BTCBVOL,USDT,39.2847
1759383469000,BTCBVOLUSDT,BTCBVOL,USDT,39.2845
1759383470002,BTCBVOLUSDT,BTCBVOL,USDT,39.2844
1759383471000,BTCBVOLUSDT,BTCBVOL,USDT,39.2843
1759383472001,BTCBVOLUSDT,BTCBVOL,USDT,39.2842
1759383473002,BTCBVOLUSDT,BTCBVOL,USDT,39.2840
1759383474000,BTCBVOLUSDT,BTCBVOL,USDT,39.2839
1759383475001,BTCBVOLUSDT,BTCBVOL,USDT,39.2838
1759383476000,BTCBVOLUSDT,BTCBVOL,USDT,39.2836
1759383477001,BTCBVOLUSDT,BTCBVOL,USDT,39.2835
1759383478002,BTCBVOLUSDT,BTCBVOL,USDT,39.2833
1759383479000,BTCBVOLUSDT,BTCBVOL,USDT,39.2831
1759383480008,BTCBVOLUSDT,BTCBVOL,USDT,39.2830
1759383481000,BTCBVOLUSDT,BTCBVOL,USDT,39.2828
1759383482001,BTCBVOLUSDT,BTCBVOL,USDT,39.2826
1759383483002,BTCBVOLUSDT,BTCBVOL,USDT,39.2825
1759383484002,BTCBVOLUSDT,BTCBVOL,USDT,39.2823
1759383485000,BTCBVOLUSDT,BTCBVOL,USDT,39.2821
1759383486001,BTCBVOLUSDT,BTCBVOL,USDT,39.2820
1759383487000,BTCBVOLUSDT,BTCBVOL,USDT,39.2818
1759383488002,BTCBVOLUSDT,BTCBVOL,USDT,39.2816
1759383489003,BTCBVOLUSDT,BTCBVOL,USDT,39.2815
1759383490003,BTCBVOLUSDT,BTCBVOL,USDT,39.2813
1759383491000,BTCBVOLUSDT,BTCBVOL,USDT,39.2812
1759383492000,BTCBVOLUSDT,BTCBVOL,USDT,39.2810
1759383493002,BTCBVOLUSDT,BTCBVOL,USDT,39.2808
1759383494000,BTCBVOLUSDT,BTCBVOL,USDT,39.2807
1759383495006,BTCBVOLUSDT,BTCBVOL,USDT,39.2805
1759383496000,BTCBVOLUSDT,BTCBVOL,USDT,39.2804
1759383497001,BTCBVOLUSDT,BTCBVOL,USDT,39.2802
1759383498000,BTCBVOLUSDT,BTCBVOL,USDT,39.2800
1759383499006,BTCBVOLUSDT,BTCBVOL,USDT,39.2799
1759383500000,BTCBVOLUSDT,BTCBVOL,USDT,39.2797
1759383501003,BTCBVOLUSDT,BTCBVOL,USDT,39.2795
1759383502000,BTCBVOLUSDT,BTCBVOL,USDT,39.2794
1759383503001,BTCBVOLUSDT,BTCBVOL,USDT,39.2792
1759383504000,BTCBVOLUSDT,BTCBVOL,USDT,39.2790
1759383505005,BTCBVOLUSDT,BTCBVOL,USDT,39.2789
1759383506003,BTCBVOLUSDT,BTCBVOL,USDT,39.2787
1759383507001,BTCBVOLUSDT,BTCBVOL,USDT,39.2786
1759383508000,BTCBVOLUSDT,BTCBVOL,USDT,39.2784
1759383509000,BTCBVOLUSDT,BTCBVOL,USDT,39.2782
1759383510003,BTCBVOLUSDT,BTCBVOL,USDT,39.2781
1759383511001,BTCBVOLUSDT,BTCBVOL,USDT,39.2779
1759383512001,BTCBVOLUSDT,BTCBVOL,USDT,39.2778
1759383513005,BTCBVOLUSDT,BTCBVOL,USDT,39.2776
1759383514000,BTCBVOLUSDT,BTCBVOL,USDT,39.2774
1759383515007,BTCBVOLUSDT,BTCBVOL,USDT,39.2773
1759383516001,BTCBVOLUSDT,BTCBVOL,USDT,39.2771
1759383517003,BTCBVOLUSDT,BTCBVOL,USDT,39.2770
1759383518000,BTCBVOLUSDT,BTCBVOL,USDT,39.2768
1759383519005,BTCBVOLUSDT,BTCBVOL,USDT,39.2767
1759383520005,BTCBVOLUSDT,BTCBVOL,USDT,39.2765
1759383521001,BTCBVOLUSDT,BTCBVOL,USDT,39.2764
1759383522001,BTCBVOLUSDT,BTCBVOL,USDT,39.2762
1759383523000,BTCBVOLUSDT,BTCBVOL,USDT,39.2761
1759383524000,BTCBVOLUSDT,BTCBVOL,USDT,39.2759
1759383525006,BTCBVOLUSDT,BTCBVOL,USDT,39.2758
1759383526001,BTCBVOLUSDT,BTCBVOL,USDT,39.2756
1759383527003,BTCBVOLUSDT,BTCBVOL,USDT,39.2755
1759383528005,BTCBVOLUSDT,BTCBVOL,USDT,39.2753
1759383529001,BTCBVOLUSDT,BTCBVOL,USDT,39.2751
1759383530000,BTCBVOLUSDT,BTCBVOL,USDT,39.2750
1759383531002,BTCBVOLUSDT,BTCBVOL,USDT,39.2748
1759383532000,BTCBVOLUSDT,BTCBVOL,USDT,39.2747
1759383533007,BTCBVOLUSDT,BTCBVOL,USDT,39.2745
1759383534006,BTCBVOLUSDT,BTCBVOL,USDT,39.2743
1759383535000,BTCBVOLUSDT,BTCBVOL,USDT,39.2741
1759383536000,BTCBVOLUSDT,BTCBVOL,USDT,39.2739
1759383537000,BTCBVOLUSDT,BTCBVOL,USDT,39.2738
1759383538003,BTCBVOLUSDT,BTCBVOL,USDT,39.2736
1759383539000,BTCBVOLUSDT,BTCBVOL,USDT,39.2734
1759383540002,BTCBVOLUSDT,BTCBVOL,USDT,39.2732
1759383541007,BTCBVOLUSDT,BTCBVOL,USDT,39.2731
1759383542002,BTCBVOLUSDT,BTCBVOL,USDT,39.2729
1759383543005,BTCBVOLUSDT,BTCBVOL,USDT,39.2727
1759383544000,BTCBVOLUSDT,BTCBVOL,USDT,39.2726
1759383545003,BTCBVOLUSDT,BTCBVOL,USDT,39.2724
1759383546001,BTCBVOLUSDT,BTCBVOL,USDT,39.2722
1759383547000,BTCBVOLUSDT,BTCBVOL,USDT,39.2720
1759383548001,BTCBVOLUSDT,BTCBVOL,USDT,39.2719
1759383549001,BTCBVOLUSDT,BTCBVOL,USDT,39.2717
1759383550000,BTCBVOLUSDT,BTCBVOL,USDT,39.2715
1759383551000,BTCBVOLUSDT,BTCBVOL,USDT,39.2713
1759383552000,BTCBVOLUSDT,BTCBVOL,USDT,39.2712
1759383553000,BTCBVOLUSDT,BTCBVOL,USDT,39.2710
1759383554001,BTCBVOLUSDT,BTCBVOL,USDT,39.2708
1759383555005,BTCBVOLUSDT,BTCBVOL,USDT,39.2706
1759383556000,BTCBVOLUSDT,BTCBVOL,USDT,39.2704
1759383557006,BTCBVOLUSDT,BTCBVOL,USDT,39.2703
1759383558001,BTCBVOLUSDT,BTCBVOL,USDT,39.2701
1759383559000,BTCBVOLUSDT,BTCBVOL,USDT,39.2699
1759383560000,BTCBVOLUSDT,BTCBVOL,USDT,39.2697
1759383561000,BTCBVOLUSDT,BTCBVOL,USDT,39.2696
1759383562001,BTCBVOLUSDT,BTCBVOL,USDT,39.2694
1759383563001,BTCBVOLUSDT,BTCBVOL,USDT,39.2692
1759383564000,BTCBVOLUSDT,BTCBVOL,USDT,39.2690
1759383565002,BTCBVOLUSDT,BTCBVOL,USDT,39.2688
1759383566000,BTCBVOLUSDT,BTCBVOL,USDT,39.2687
1759383567002,BTCBVOLUSDT,BTCBVOL,USDT,39.2685
1759383568000,BTCBVOLUSDT,BTCBVOL,USDT,39.2683
